"OIDD_ID","NCGC_ID","PUBCHEM_SID","TRIVIAL_NAME","SMILES","PUBCHEM_CID"
"2351155909","NCGC00249931-01","170465850","Docarpamine","CCOC(=O)Oc1ccc(cc1OC(=O)OCC)CCNC(=O)[C@H](CCSC)NC(=O)C","71137"
"2351245494","NCGC00167445-02","170465851","Eprazinone hydrochloride","CCOC(CN1CCN(CC1)CC(C)C(=O)c2ccccc2)c3ccccc3.Cl.Cl","73356"
"2351245499","NCGC00160408-03","170465852","Benziodarone","CCc1c(c2ccccc2o1)C(=O)c3cc(c(c(c3)I)O)I","6237"
"2351245345","NCGC00016951-05","170465853","Clebopride maleate","COc1cc(c(cc1C(=O)NC2CCN(CC2)Cc3ccccc3)Cl)N.C(=C\C(=O)O)\C(=O)O","6420010"
"2351149507","NCGC00015116-13","170465854","Aniracetam","COc1ccc(cc1)C(=O)N2CCCC2=O","2196"
"2351149734","NCGC00160398-05","170465855","Nafamostat mesilate","CS(=O)(=O)O.c1cc(ccc1C(=O)Oc2ccc3cc(ccc3c2)C(=N)N)NC(=N)N","9868041"
"2351149490","NCGC00015964-17","170465856","Spiperone","c1ccc(cc1)N2CNC(=O)C23CCN(CC3)CCCC(=O)c4ccc(cc4)F","5265"
"2351149181","NCGC00016490-12","170465857","Flufenamic acid","c1ccc(c(c1)C(=O)O)Nc2cccc(c2)C(F)(F)F","3371"
"2351143080","NCGC00263558-01","170465858","2-Amino-4-methylbenzoic acid","C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CC=C4[C@@]3(CC[C@@H](C4)O)C","10634"
"2351143353","NCGC00018204-13","170465859","Vinpocetine","CC[C@@]12CCCN3[C@@H]1c4c(c5ccccc5n4C(=C2)C(=O)OCC)CC3","443955"
"2351143029","NCGC00159430-04","170465860","Hexobarbital","CC1(C(=O)N=C(N(C1=O)C)O)C2=CCCCC2","3608"
"2351142971","NCGC00093926-05","170465861","Doxifluridine","C[C@@H]1[C@H]([C@H]([C@@H](O1)n2cc(c(=O)[nH]c2=O)F)O)O","18343"
"2351155992","NCGC00095836-05","170465862","GUAIAZULENE","Cc1ccc(cc-2c(ccc12)C)C(C)C","3515"
"2351156241","NCGC00016257-10","170465863","4-Dimethylaminoantipyrine","Cc1c(c(=O)n(n1C)c2ccccc2)N(C)C","6009"
"2351143315","NCGC00159451-06","170465864","Tinoridine","CCOC(=O)c1c2c(sc1N)CN(CC2)Cc3ccccc3","5480"
"2351149169","NCGC00013289-09","170465865","Pridinol","c1ccc(cc1)C(CCN2CCCCC2)(c3ccccc3)O","4904"
"2351155726","NCGC00249934-01","170465866","Tolciclate","Cc1cccc(c1)N(C)C(=S)Oc2ccc3c(c2)C4CCC3C4","5506"
"2351245471","NCGC00162150-04","170465867","Cilnidipine","CC1=C(C(C(=C(N1)C)C(=O)OC/C=C/c2ccccc2)c3cccc(c3)[N+](=O)[O-])C(=O)OCCOC","5282138"
"2351156201","NCGC00166104-04","170465868","LIPOAMIDE","C1CSSC1CCCCC(=O)N","863"
"2351143347","NCGC00016878-04","170465869","Piretanide","c1ccc(cc1)Oc2c(cc(cc2S(=O)(=O)N)C(=O)O)N3CCCC3","4849"
"2351149166","NCGC00090770-09","170465870","5-Bromo-2 -deoxyuridine","c1c(c(=O)[nH]c(=O)n1[C@H]2C[C@@H]([C@H](O2)CO)O)Br","6035"
"2351245412","NCGC00179625-03","170465871","Thioproperazine dimesylate","CN1CCN(CC1)CCCN2c3ccccc3Sc4c2cc(cc4)S(=O)(=O)N(C)C.CS(=O)(=O)O.CS(=O)(=O)O","92178"
"2351156180","NCGC00015661-12","170465872","MOLSIDOMINE","CCOC(=O)[N-]c1c[n+](no1)N2CCOCC2","5353788"
"2351156226","NCGC00016692-05","170465873","BROMPERIDOL","c1cc(ccc1C(=O)CCCN2CCC(CC2)(c3ccc(cc3)Br)O)F","2448"
"2351143318","NCGC00164632-02","170465874","Tibolone","C[C@@H]1CC2=C(CCC(=O)C2)[C@@H]3[C@@H]1[C@@H]4CC[C@]([C@]4(CC3)C)(C#C)O","444008"
"2351155902","NCGC00253604-01","170465875","Rescimetol","COc1ccc2c(c1)[nH]c3c2CCN4[C@@H]3C[C@H]5[C@@H](C4)C[C@H]([C@@H]([C@H]5C(=O)OC)OC)OC(=O)/C=C/c6ccc(c(c6)OC)O","5282209"
"2351155963","NCGC00249918-01","170465876","Estriol tripropionate","CCC(=O)Oc1ccc2c(c1)CC[C@@H]3[C@@H]2CC[C@]4([C@H]3C[C@H]([C@@H]4OC(=O)CC)OC(=O)CC)C","102232"
"2351156107","NCGC00015996-10","170465877","TIAPRIDE HYDROCHLORIDE","CCN(CC)CCNC(=O)c1cc(ccc1OC)S(=O)(=O)C.Cl","5702214"
"2351149492","NCGC00017259-07","170465878","Nicergoline","Cn1cc2c3c1cccc3[C@]4(C[C@H](CN([C@@H]4C2)C)COC(=O)c5cc(cnc5)Br)OC","34040"
"2351143325","NCGC00164588-02","170465879","Malotilate","CC(C)OC(=O)C(=C1SC=CS1)C(=O)OC(C)C","4006"
"2351155814","NCGC00025158-02","170465880","(S)-(+)-Dimethindene maleate","C[C@H](c1ccccn1)C2=C(Cc3c2cccc3)CCN(C)C.C(=C\C(=O)O)\C(=O)O","56972160"
"2351149561","NCGC00181000-02","170465881","Suplatast tosilate","CCOCC(COc1ccc(cc1)NC(=O)CC[S+](C)C)O.Cc1ccc(cc1)S(=O)(=O)[O-]","71773"
"2351149369","NCGC00164620-02","170465882","Nadifloxacin","CC1CCc2c3n1cc(c(=O)c3cc(c2N4CCC(CC4)O)F)C(=O)O","4410"
"2351149407","NCGC00181111-02","170465883","Tamibarotene","CC1(CCC(c2c1ccc(c2)NC(=O)c3ccc(cc3)C(=O)O)(C)C)C","108143"
"2351245514","NCGC00167447-02","170465884","Prosultiamine","CCCSSC(=C(C)N(Cc1cnc(nc1N)C)C=O)CCO","4963"
"2351245487","NCGC00166139-03","170465885","Bucetin","CCOc1ccc(cc1)NC(=O)CC(C)O","14130"
"2351143242","NCGC00164544-02","170465886","Lanoconazole","c1ccc(c(c1)C2CS/C(=C(\C#N)/n3ccnc3)/S2)Cl","9927058"
"2351155725","NCGC00249935-01","170465887","Phenylacetylglycine dimethylamide","CC(=O)N(CC(=O)N(C)C)c1ccccc1","19536"
"2351149761","NCGC00016913-14","170465888","Astemizole","COc1ccc(cc1)CCN2CCC(CC2)Nc3nc4ccccc4n3Cc5ccc(cc5)F","2247"
"2351149319","NCGC00183029-02","170465889","TROXIPIDE","COc1cc(cc(c1OC)OC)C(=O)NC2CCCNC2","5597"
"2351245492","NCGC00344531-01","170465890","DL-threo-beta-(3,4-Dihydroxyphenyl)serine","c1cc(c(cc1[C@@H]([C@@H](C(=O)O)N)O)O)O","6999030"
"2351156334","NCGC00095161-05","170465891","Rebamipide","c1ccc2c(c1)c(cc(=O)[nH]2)CC(C(=O)O)NC(=O)c3ccc(cc3)Cl","5042"
"2351149691","NCGC00262959-01","170465892","Difethiarol","c1ccc2c(c1)CC(CC2c3c(c4ccccc4sc3=O)O)c5ccc(cc5)c6ccc(cc6)Br","91771"
"2351149398","NCGC00015080-08","170465893","Methylatropine nitrate","C[N+]1([C@@H]2CC[C@H]1C[C@H](C2)OC(=O)C(CO)c3ccccc3)C.[N+](=O)([O-])[O-]","657381"
"2351155720","NCGC00249933-01","170465894","Nitrogen mustard oxide","C[N+](CCCl)(CCCl)[O-]","9335"
"2351155928","NCGC00249924-01","170465895","Pimeprofen","CC(C)Cc1ccc(cc1)C(C)C(=O)OCc2ccccn2","3673"
"2351143076","NCGC00018097-06","170465896","Paroxypropione","CCC(=O)c1ccc(cc1)O","6271"
"2351245365","NCGC00015713-13","170465897","Nitrendipine","CCOC(=O)C1=C(NC(=C(C1c2cccc(c2)[N+](=O)[O-])C(=O)OC)C)C","4507"
"2351245460","NCGC00162385-04","170465898","Olprinone","Cc1c(cc(c(=O)[nH]1)C#N)c2ccc3nccn3c2.Cl","115227"
"2351149241","NCGC00262942-01","170465899","Etifelmine hydrochloride","CCC(=C(c1ccccc1)c2ccccc2)CN.Cl","121035"
"2351149165","NCGC00024778-02","170465900","Bifemelane hydrochloride","CNCCCCOc1ccccc1Cc2ccccc2","2377"
"2351143117","NCGC00015821-10","170465901","Piracetam","C1CC(=O)N(C1)CC(=O)N","4843"
"2351142878","NCGC00164589-02","170465902","Phenprobamate","c1ccc(cc1)CCCOC(=O)N","4770"
"2351245269","NCGC00096122-05","170465903","6-Mercaptopurine-9-beta-D-ribofuranoside","c1nc2c(c(n1)S)ncn2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O","676166"
"2351245589","NCGC00182548-02","170465904","Flutropium bromide","C[N+]1([C@@H]2CC[C@H]1C[C@H](C2)OC(=O)C(c3ccccc3)(c4ccccc4)O)CCF.[Br-].[Br-]","60196342"
"2351155958","NCGC00253591-01","170465906","Nepaprazole","COc1ccnc2c1CCCCC2S(=O)c3[nH]c4ccccc4n3","3086676"
"2351149309","NCGC00023902-09","170465907","4-Androstene-3,17-dione","C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C","6128"
"2351149123","NCGC00182546-02","170465908","GEFARNATE","CC(=CCC/C(=C/CC/C(=C/CCC(=O)OC/C=C(\C)/CCC=C(C)C)/C)/C)C","5282182"
"2351155974","NCGC00253579-01","170465909","Bolandiol dipropionate","CCC(=O)O[C@H]1CCC2C3CCC4([C@H](CCC4C3CCC2=C1)OC(=O)CC)C","16141"
"2351245581","NCGC00182709-03","170465910","Landiolol hydrochloride","CC1(OC[C@H](O1)COC(=O)CCc2ccc(cc2)OC[C@H](CNCCNC(=O)N3CCOCC3)O)C.Cl","164457"
"2351149367","NCGC00167532-02","170465911","Balofloxacin","CNC1CCCN(C1)c2c(cc3c(c2OC)n(cc(c3=O)C(=O)O)C4CC4)F","65958"
"2351143332","NCGC00164577-02","170465912","Nimetazepam","CN1c2ccc(cc2C(=NCC1=O)c3ccccc3)[N+](=O)[O-]","4496"
"2351155842","NCGC00273564-01","170465913","Bropirimine","c1ccc(cc1)c2c(c(=O)nc([nH]2)N)Br","65457"
"2351143110","NCGC00181030-02","170465915","Uracil","c1c[nH]c(=O)[nH]c1=O","1174"
"2351142945","NCGC00164534-02","170465916","4-Phenolsulfonic acid","c1cc(ccc1O)S(=O)(=O)O","4765"
"2351156223","NCGC00263893-02","170465917","D-LACTITOL MONOHYDRATE","C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](CO)O)O)O)O)O)O","157355"
"2351155951","NCGC00249919-01","170465918","Nandrolone furylpropionate","C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OC(=O)CCc4ccco4)CCC5=CC(=O)CC[C@H]35","111318"
"2351156088","NCGC00263906-02","170465919","ROLITETRACYCLINE","C[C@]1(c2cccc(c2C(=O)C3=C([C@]4([C@@H](CC31)[C@@H](C(=C(C4=O)C(=O)NCN5CCCC5)O)N(C)C)O)O)O)O","54680694"
"2351245335","NCGC00018187-09","170465920","Cinnarizine","c1ccc(cc1)/C=C/CN2CCN(CC2)C(c3ccccc3)c4ccccc4","1547484"
"2351245496","NCGC00181010-02","170465921","Mabuterol hydrochloride","CC(C)(C)NCC(c1cc(c(c(c1)Cl)N)C(F)(F)F)O.Cl","6917754"
"2351245388","NCGC00160451-02","170465922","Ibufenac","CC(C)Cc1ccc(cc1)CC(=O)O","15250"
"2351156210","NCGC00015844-10","170465923","PROTOPORPHYRIN IX","Cc1c2/cc/3\nc(/cc\4/c(c(/c(/[nH]4)c/c5n/c(c\c(c1CCC(=O)[O-])[nH]2)/C(=C5C)CCC(=O)[O-])C)C=C)C(=C3C=C)C.[Na+].[Na+]","71484"
"2351156095","NCGC00015243-10","170465924","CLEMIZOLE HYDROCHLORIDE","c1ccc2c(c1)nc(n2Cc3ccc(cc3)Cl)CN4CCCC4.Cl","5309446"
"2351341341","NCGC00160540-03","170465925","Ethiazide","CCC1Nc2cc(c(cc2S(=O)(=O)N1)S(=O)(=O)N)Cl","15763"
"2351149129","NCGC00166397-04","170465926","LOFEPRAMINE","CN(CCCN1c2ccccc2CCc3c1cccc3)CC(=O)c4ccc(cc4)Cl.Cl","33611"
"2351149197","NCGC00178395-04","170465927","Piperidolate hydrochloride","CCN1CCCC(C1)OC(=O)C(c2ccccc2)c3ccccc3.Cl","8520"
"2351143277","NCGC00167437-02","170465928","Ramosetron Hydrochloride","Cn1cc(c2c1cccc2)C(=O)[C@@H]3CCc4c(nc[nH]4)C3.Cl","107999"
"2351245580","NCGC00182060-03","170465929","l-Oxyfedrine hydrochloride","C[C@@H]([C@@H](c1ccccc1)O)NCCC(=O)c2cccc(c2)OC.Cl","5489012"
"2351149210","NCGC00160482-02","170465930","Sulfalene","COc1c(nccn1)NS(=O)(=O)c2ccc(cc2)N","9047"
"2351149118","NCGC00167521-02","170465931","Tenatoprazole","Cc1cnc(c(c1OC)C)CS(=O)c2[nH]c3ccc(nc3n2)OC","636411"
"2351156007","NCGC00017331-08","170465932","CIANIDANOL","c1cc(c(cc1[C@@H]2[C@@H](Cc3c(cc(cc3O2)O)O)O)O)O","72276"
"2351245398","NCGC00181340-02","170465933","Azosemide","c1cc(sc1)CNc2cc(c(cc2c3[nH]nnn3)S(=O)(=O)N)Cl","2273"
"2351245482","NCGC00182081-04","170465934","Zotepine","CN(C)CCOC1=Cc2ccccc2Sc3c1cc(cc3)Cl","5736"
"2351142898","NCGC00018218-10","170465935","Edaravone","CC1=NN(C(=O)C1)c2ccccc2","4021"
"2351143278","NCGC00164526-02","170465936","Camylofin","CCN(CC)CCNC(c1ccccc1)C(=O)OCCC(C)C","5902"
"2351245587","NCGC00181770-02","170465937","Garenoxacin mesylate hydrate","C[C@@H]1c2ccc(cc2CN1)c3ccc4c(c3OC(F)F)n(cc(c4=O)C(=O)O)C5CC5.CS(=O)(=O)O.O","157690"
"2351149727","NCGC00160387-04","170465938","Clothiapine","CN1CCN(CC1)C2=Nc3ccccc3Sc4c2cc(cc4)Cl","16351"
"2351155916","NCGC00249938-01","170465939","Glymidine sodium","COCCOc1cccc(c1)S(=O)(=O)[N-]c2ncccn2.[Na+]","23691021"
"2351149400","NCGC00181296-02","170465940","Seratrodast","CC1=C(C(=O)C(=C(C1=O)C)C(CCCCCC(=O)O)c2ccccc2)C","2449"
"2351155866","NCGC00167499-02","170465941","Roxatidine Acetate HCl","CC(=O)OCC(=O)NCCCOc1cccc(c1)CN2CCCCC2.Cl","56704"
"2351149092","NCGC00162068-06","170465942","Opipramol dihydrochloride","c1ccc2c(c1)C=Cc3ccccc3N2CCCN4CCN(CC4)CCO.Cl.Cl","71587"
"2351156179","NCGC00094881-07","170465943","GLAFENINE","c1ccc(c(c1)C(=O)OCC(CO)O)Nc2ccnc3c2ccc(c3)Cl.Cl","3085326"
"2351149516","NCGC00263583-01","170465944","TEMOCAPRIL HYDROCHLORIDE","CCOC(=O)[C@H](CCc1ccccc1)N[C@H]2CS[C@@H](CN(C2=O)CC(=O)O)c3cccs3.Cl","443873"
"2351155732","NCGC00249930-01","170465945","Tolycaine","CCN(CC)CC(=O)Nc1c(cccc1C(=O)OC)C","72137"
"2351143032","NCGC00063561-03","170465946","4,5-Diphenylimidazole","c1ccc(cc1)c2c(nc[nH]2)c3ccccc3","69588"
"2351149755","NCGC00160397-04","170465947","Irsogladine maleate","c1cc(c(cc1Cl)c2nc(nc(n2)N)N)Cl.C(=C\C(=O)O)\C(=O)O","5282435"
"2351245506","NCGC00274272-01","170465948","Iobenzamic acid","c1ccc(cc1)N(CCC(=O)O)C(=O)c2c(cc(c(c2I)N)I)I","18377"
"2351156305","NCGC00165864-04","170465949","PIPAMPERONE","c1cc(ccc1C(=O)CCCN2CCC(CC2)(C(=O)N)N3CCCCC3)F.Cl.Cl","11705034"
"2351156198","NCGC00094856-05","170465950","ADENINE","c1[nH]c2c(n1)c(ncn2)N","190"
"2351155858","NCGC00179431-03","170465951","Carbenoxolone disodium salt","C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)CCC(=O)[O-])C)(C)C(=O)[O-].[Na+].[Na+]","636402"
"2351149304","NCGC00263571-01","170465952","BENDAZAC","c1ccc(cc1)Cn2c3ccccc3c(n2)OCC(=O)[O-].[Na+]","23662369"
"2351155999","NCGC00018121-07","170465953","PROXYPHYLLINE","CC(Cn1cnc2c1c(=O)n(c(=O)n2C)C)O","4977"
"2351142859","NCGC00160450-03","170465954","4-Acetylaminophenylacetic acid","CC(=O)Nc1ccc(cc1)CC(=O)O","2018"
"2351149744","NCGC00163150-07","170465955","Clenbuterol..HCl","CC(C)(C)NCC(c1cc(c(c(c1)Cl)N)Cl)O","2783"
"2351155969","NCGC00253590-01","170465957","Variotin","CCCCC(/C=C(\C)/C=C/C=C/C(=O)N1CCCC1=O)O","5354035"
"2351245478","NCGC00344562-01","170465958","Celiprolol HCl","CCN(CC)C(=O)Nc1ccc(c(c1)C(=O)C)OCC(CNC(C)(C)C)O.Cl","42373"
"2351143101","NCGC00015760-12","170465959","Octopamine","c1cc(ccc1C(CN)O)O","4581"
"2351149124","NCGC00164637-02","170465960","Nifekalant","Cn1c(cc(=O)n(c1=O)C)NCCN(CCCc2ccc(cc2)[N+](=O)[O-])CCO.Cl","122188"
"2351142956","NCGC00015898-15","170465962","Rolipram","COc1ccc(cc1OC2CCCC2)C3CC(=O)NC3","5092"
"2351155765","NCGC00095239-05","170465963","1,3,5-TRIMETHOXYBENZENE","COc1cc(cc(c1)OC)OC","69301"
"2351149567","NCGC00162179-08","170465964","Flupenthixol dihydrochloride","c1ccc2c(c1)/C(=C/CCN3CCN(CC3)CCO)/c4cc(ccc4S2)C(F)(F)F","5281881"
"2351155731","NCGC00249936-01","170465965","Iocarmic acid","CNC(=O)c1c(c(c(c(c1I)NC(=O)CCCCC(=O)Nc2c(c(c(c(c2I)C(=O)O)I)C(=O)NC)I)I)C(=O)O)I","25229"
"2351149225","NCGC00179663-03","170465966","Lisuride maleate","CCN(CC)C(=O)N[C@H]1CN([C@H]2Cc3c[nH]c4c3c(ccc4)C2=C1)C","6321253"
"2351143351","NCGC00167509-02","170465967","Pipethanate Ethyl bromide","CC[N+]1(CCCCC1)CCOC(=O)C(c2ccccc2)(c3ccccc3)O.[Br-]","168088"
"2351155873","NCGC00018295-05","170465968","Isoxsuprine hydrochloride","CC(COc1ccccc1)NC(C)C(c2ccc(cc2)O)O.Cl","11368"
"2351143289","NCGC00164582-02","170465969","Feprazone","CC(=CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3)C","35455"
"2351149408","NCGC00165767-04","170465970","Cyclofenil","CC(=O)Oc1ccc(cc1)C(=C2CCCCC2)c3ccc(cc3)OC(=O)C","2898"
"2351155845","NCGC00016799-08","170465972","Suxibuzone","CCCCC1(C(=O)N(N(C1=O)c2ccccc2)c3ccccc3)COC(=O)CCC(=O)O","5362"
"2351149117","NCGC00167529-02","170465974","Itopride HCl","CN(C)CCOc1ccc(cc1)CNC(=O)c2ccc(c(c2)OC)OC.Cl","129791"
"2351149697","NCGC00262961-01","170465975","Cromoglicate lisetil","CCOC(=O)c1cc(=O)c2c(o1)cccc2OCC(COc3cccc4c3c(=O)cc(o4)C(=O)OCC)OC(=O)[C@H](CCCCN)N","196639"
"2351341354","NCGC00319022-01","170465976","Octotiamine","Cc1ncc(c(n1)N)CN(C=O)/C(=C(\CCO)/SSCCC(CCCCC(=O)OC)SC(=O)C)/C","3034020"
"2351245395","NCGC00182054-03","170465977","Aranidipine","CC1=C(C(C(=C(N1)C)C(=O)OCC(=O)C)c2ccccc2[N+](=O)[O-])C(=O)OC","2225"
"2351149098","NCGC00263530-01","170465978","Lafutidine","c1cc(oc1)CS(=O)CC(=O)NC/C=C\COc2cc(ccn2)CN3CCCCC3","5282136"
"2351149147","NCGC00016957-05","170465979","Aceclofenac","c1ccc(c(c1)CC(=O)OCC(=O)O)Nc2c(cccc2Cl)Cl","71771"
"2351149329","NCGC00167519-02","170465980","Ramatroban","c1ccc2c(c1)c3c(n2CCC(=O)O)CC[C@H](C3)NS(=O)(=O)c4ccc(cc4)F","123879"
"2351155719","NCGC00249937-01","170465981","Amidoflumet","COC(=O)c1cc(ccc1NS(=O)(=O)C(F)(F)F)Cl","9861780"
"2351142924","NCGC00164533-02","170465982","Buformin","CCCCNC(=N)NC(=N)N","2468"
"2351156422","NCGC00090970-03","170465983","Maleic acid","C(=C\C(=O)O)\C(=O)O","444266"
"2351149314","NCGC00179676-03","170465984","Lynestrenol","C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@]2(C#C)O)CCC4=CCCC[C@H]34","5284486"
"2351143266","NCGC00167534-02","170465985","Pazufloxacin","C[C@H]1COc2c(c(cc3c2n1cc(c3=O)C(=O)O)F)C4(CC4)N","65957"
"2351143036","NCGC00164492-02","170465986","Sulfisomidine","Cc1cc(nc(n1)C)NS(=O)(=O)c2ccc(cc2)N","5343"
"2351245484","NCGC00016764-04","170465987","S-Benzoylthiamine O-monophosphate","Cc1ncc(c(n1)N)CN(C=O)C(=C(CCOP(=O)(O)O)SC(=O)c2ccccc2)C","2320"
"2351341337","NCGC00167454-02","170465988","Pilsicainide hydrochloride","Cc1cccc(c1NC(=O)CC23CCCN2CCC3)C","4820"
"2351155737","NCGC00249906-01","170465989","Butoxyethyl nicotinate","CCCCOCCOC(=O)c1cccnc1","14866"
"2351156404","NCGC00095049-04","170465990","EXALAMIDE","CCCCCCOc1ccccc1C(=O)N","3316"
"2351149479","NCGC00015686-11","170465991","Methoxyverapamil..HCl","CC(C)C(CCCN(C)CCc1ccc(c(c1)OC)OC)(C#N)c2cc(c(c(c2)OC)OC)OC.Cl","119442"
"2351156080","NCGC00094574-15","170465992","FIPRONIL","c1c(cc(c(c1Cl)n2c(c(c(n2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F","3352"
"2351143023","NCGC00164595-02","170465993","voglibose","C1[C@@H]([C@@H]([C@H]([C@@H]([C@]1(CO)O)O)O)O)NC(CO)CO","444020"
"2351149540","NCGC00161621-03","170465994","Cepharanthine","CN1CCc2cc(c3cc2[C@H]1Cc4ccc(c(c4)Oc5ccc(cc5)C[C@H]6c7c(cc8c(c7O3)OCO8)CCN6C)OC)OC","10206"
"2351149602","NCGC00164603-04","170465995","Ebastine","CC(C)(C)c1ccc(cc1)C(=O)CCCN2CCC(CC2)OC(c3ccccc3)c4ccccc4","3191"
"2351149552","NCGC00263570-01","170465996","Sivelestat sodium hydrate","CC(C)(C)C(=O)Oc1ccc(cc1)S(=O)(=O)Nc2ccccc2C(=O)NCC(=O)[O-].O.O.O.O.[Na+]","23663985"
"2351149214","NCGC00018139-05","170465997","Ipriflavone","CC(C)Oc1ccc2c(c1)occ(c2=O)c3ccccc3","3747"
"2351155915","NCGC00249922-01","170465998","Estriol benzoate diacetate","CC(=O)O[C@@H]1CC2C3CCc4cc(ccc4C3CCC2([C@H]1OC(=O)C)C)OC(=O)c5ccccc5","17273"
"2351245541","NCGC00179274-03","170465999","Tribenoside","CCO[C@H]1[C@@H]([C@H]([C@H](O1)C(COCc2ccccc2)OCc3ccccc3)OCc4ccccc4)O","5284629"
"2351149377","NCGC00160484-02","170466000","Etafenone","CCN(CC)CCOc1ccccc1C(=O)CCc2ccccc2","3275"
"2351149754","NCGC00160395-04","170466001","Dibenzepine..HCl","CN1c2ccccc2C(=O)N(c3c1cccc3)CCN(C)C.Cl","443945"
"2351142949","NCGC00091070-02","170466002","Diisopropylamine","CC(C)NC(C)C","7912"
"2351245225","NCGC00183868-02","170466003","Fentiazac","c1ccc(cc1)c2nc(c(s2)CC(=O)O)c3ccc(cc3)Cl","28871"
"2351155897","NCGC00249926-01","170466004","Pirmenol","C[C@@H]1CCC[C@@H](N1CCCC(c2ccccc2)(c3ccccn3)O)C","65502"
"2351149217","NCGC00183871-04","170466005","N-Acetyl sulfamethoxazole","Cc1cc(no1)NS(=O)(=O)c2ccc(cc2)NC(=O)C","65280"
"2351156423","NCGC00181039-02","170466006","Ethyl linolelaidate","CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC","5282184"
"2351155713","NCGC00249928-01","170466007","Eicosapentaenoic acid ethyl ester","CCCCCCCCC/C=C\C=C/C=C\C=C/C=C\C(=O)OCC","72187525"
"2351149520","NCGC00160527-03","170466008","Mosapride citrate","CCOc1cc(c(cc1C(=O)NCC2CN(CCO2)Cc3ccc(cc3)F)Cl)N.C(C(=O)O)C(CC(=O)O)(C(=O)O)O","119583"
"2351142963","NCGC00016551-04","170466009","Meprylcaine hydrochloride","CCCNC(C)(C)COC(=O)c1ccccc1.Cl","101925"
"2351149603","NCGC00164543-02","170466010","Lomerizine","COc1ccc(c(c1OC)OC)CN2CCN(CC2)C(c3ccc(cc3)F)c4ccc(cc4)F.Cl.Cl","122125"
"2351149488","NCGC00018100-08","170466011","Fasudil hydrochloride","c1cc2cnccc2c(c1)S(=O)(=O)N3CCCNCC3.Cl","163751"
"2351149099","NCGC00179642-03","170466012","Isoconazole nitrate","c1cc(c(c(c1)Cl)COC(Cn2ccnc2)c3ccc(cc3Cl)Cl)Cl","3760"
"2351156438","NCGC00016066-14","170466013","URAPIDIL HYDROCHLORIDE","Cn1c(cc(=O)n(c1=O)C)NCCCN2CCN(CC2)c3ccccc3OC.Cl","167980"
"2351155964","NCGC00253581-01","170466014","Indomethacin farnesil","Cc1c(c2cc(ccc2n1C(=O)c3ccc(cc3)Cl)OC)CC(=O)OC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C","5282183"
"2351245272","NCGC00163160-04","170466015","B-HT 920","C=CCN1CCc2c(sc(n2)N)CC1","5374"
"2351143048","NCGC00166206-04","170466016","1,2-Benzenedicarboxaldehyde","c1ccc(c(c1)C=O)C=O","4807"
"2351245573","NCGC00159481-03","170466017","Sofalcone","CC(=CCOc1ccc(cc1)/C=C/C(=O)c2ccc(cc2OCC(=O)O)OCC=C(C)C)C","5282219"
"2351155922","NCGC00249923-01","170466018","Cholesolvin","CC(C)(C(=O)OCCCOC(=O)C(C)(C)Oc1ccc(cc1)Cl)Oc2ccc(cc2)Cl","5217"
"2351245512","NCGC00167456-02","170466019","Bisibutiamine","Cc1nc(c(cn1)CN(/C(=C(\SS/C(=C(\N(C=O)Cc2c(nc(nc2)C)N)/C)/CCOC(=O)C(C)C)/CCOC(=O)C(C)C)/C)C=O)N","20055424"
"2351149356","NCGC00164605-02","170466020","Ampiroxicam","CCOC(=O)OC(C)OC1=C(N(S(=O)(=O)c2c1cccc2)C)C(=O)Nc3ccccn3","2176"
"2351245403","NCGC00182063-03","170466021","Cadralazine","CCN(CC(C)O)c1ccc(nn1)NNC(=O)OCC","2515"
"2351245593","NCGC00183104-02","170466022","Nizofenone fumarate","CCN(CC)Cc1nccn1c2ccc(cc2C(=O)c3ccccc3Cl)[N+](=O)[O-]","4514"
"2351155903","NCGC00249927-01","170466023","Simetride","CCCc1ccc(c(c1)OC)OCC(=O)N2CCN(CC2)C(=O)COc3ccc(cc3OC)CCC","71622"
"2351341327","NCGC00181342-02","170466024","Imidapril hydrochloride","CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2[C@@H](CN(C2=O)C)C(=O)O.Cl","5485193"
"2351155836","NCGC00182082-03","170466025","Tesaglitazar","CCO[C@H](Cc1ccc(cc1)OCCc2ccc(cc2)OS(=O)(=O)C)C(=O)O","57823090"
